id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1469 1231.5828 845.42836 0.68678493 -0.1785336 0.10727839 121 0 22119.748 74.353036 -4.6782468
1470 1614.1549 845.29083 0.90779038 -0.26181704 -0.010239812 121 0 4911.2575 2.8299913 -1.1294628
1471 2346.1177 844.80918 0.62194928 0.069308882 0.093254057 121 0 4327.4788 1.1568531 -0.15819557
1473 680.93843 845.38872 0.55901964 -0.013353985 0.12008348 121 0 4844.2591 2.8598628 -1.140863
1474 1459.0255 846.69265 0.75394327 -0.12476535 0.0088130801 121 0 7469.8688 13.034983 -2.7877762
1475 1804.4531 847.39052 0.79123007 -0.11032122 0.084955832 121 0 4617.2381 2.0279906 -0.76766485
1476 1502.9404 847.74267 0.69103222 -0.21350266 -0.04127135 121 0 4872.9695 3.3546668 -1.3141235
1477 533.97347 848.77351 0.71038726 -0.10569984 0.11672891 121 0 4905.3727 2.9644825 -1.1798722
1478 957.1821 849.40075 0.51821322 -0.1600641 0.13321382 121 0 6357.2705 11.087533 -2.6120873
1479 1657.6278 851.17299 0.76222559 -0.24953047 0.17658796 121 0 10151.377 22.924354 -3.4007428
1480 1869.8489 850.96709 0.66297897 0.27853039 0.013006095 121 0 4468.4006 1.6421614 -0.53853958
1481 261.34895 852.54471 0.4495488 -0.095152049 0.33702352 121 0 5309.7074 5.1495764 -1.7794288
1482 815.20529 851.99629 0.37877916 -0.18054636 0.02799842 121 0 4627.1799 2.89186 -1.1529432
1483 1592.4038 851.58879 0.76198599 -0.17363444 0.039984893 121 0 21622.642 68.136035 -4.5834421
1484 2182.8179 853.47379 0.89920686 0.050075811 0.020533007 121 0 6459 7.982358 -2.255328
1485 969.26583 853.7215 0.49835763 -0.17496576 0.15210337 121 0 12977.752 44.776826 -4.1276333
1487 345.14034 854.33652 0.35637342 -0.20388706 0.36068516 121 0 8114.6343 18.763686 -3.1832954
1488 823.16506 854.83443 0.41812967 -0.089036239 0.16390866 121 0 5273.2468 6.2704789 -1.9932518
1489 1782.9414 855.01526 0.89354312 -0.10509905 0.005193126 121 0 6623.832 8.6817876 -2.3465229
1490 1058.9244 855.74318 0.35103338 -0.28725322 0.050252373 121 0 4250.2433 1.2445737 -0.23755153
1491 1489.7613 855.91439 0.70188191 -0.0063350576 0.067020036 121 0 5501.9586 5.9577395 -1.9377038
1492 1271.1972 856.63557 0.49977576 -0.49098207 0.07723969 121 0 4391.6674 1.6507041 -0.54417306
1493 1283.2259 857.64083 0.72629887 0.49886042 0.21762131 121 0 4404.9088 1.3637345 -0.33682454
1494 1565.5816 857.21661 0.79454925 0.42266546 0.56821981 121 0 4399.0777 1.1381591 -0.14050742
1495 1883.432 858.06018 0.8753446 -0.12567373 -0.051423754 121 0 8525.9778 15.251748 -2.9582991
1496 1437.2475 860.00064 0.75694074 -0.076217637 0.043220188 121 0 4958.3983 3.389272 -1.3252661
1497 1256.5815 860.69588 0.62123789 -0.076936838 0.030685369 121 0 4715.0855 2.810401 -1.1219207
1498 945.88568 861.91251 0.54072888 -0.11806261 0.16247576 121 0 10615.039 31.082815 -3.7313009
1499 836.23781 862.85763 0.35043271 0.082043927 0.2847151 121 0 4490.4255 2.6626828 -1.0632986
1500 1467.6215 863.48351 0.7384974 -0.15432744 0.077164438 121 0 7157.5032 12.192451 -2.7152275
1501 1904.3745 867.13034 0.93542135 0.16182693 0.71191287 121 0 5543.2558 3.9235693 -1.4842033
1503 66.661907 865.00424 0.5775786 -0.00037882316 -0.47697757 121 0 4305.2921 1.0166201 -0.017896718
1504 735.72203 864.86485 0.43642223 -0.12589336 0.19380981 121 0 18572.093 72.479151 -4.6505327
1505 1096.2112 865.71829 0.51091685 -0.18300318 0.12417317 121 0 8215.4152 20.828668 -3.2966537
1506 1531.5768 866.19953 0.90085873 -0.082788056 0.048829284 121 0 6682.4262 8.9925482 -2.3847069
1507 2119.8519 866.91812 0.80581359 0.00071739712 0.29598377 121 0 4558.971 1.7388721 -0.60066911
1508 346.93498 866.08221 0.80076028 -0.4906657 0.80936127 121 0 4485.3374 1.2588143 -0.2499042
1509 922.41778 867.43017 0.40761662 -0.012327343 0.20251791 121 0 5243.035 6.5525036 -2.0410182
1510 2229.7629 868.55513 0.77176446 0.17749817 -0.23593026 121 0 4712.8141 2.4971623 -0.99361692
1511 2380.499 869.37193 0.86947742 0.040591364 -0.10176726 121 0 5001.1469 3.0637601 -1.2156369
1512 1397.0888 870.33475 0.74065786 -0.10372803 0.092335098 121 0 20923.675 66.665079 -4.559746
1514 1115.3358 870.90435 0.64003363 -0.13565865 0.0011869908 121 0 4717.5125 2.7060983 -1.0808589
1515 1732.8206 870.83236 0.79783304 -0.042653084 0.044933729 121 0 7277.2463 11.962304 -2.6945371
1516 1901.4487 871.24701 0.80851391 -0.025303467 -0.036114926 121 0 28548.191 90.559123 -4.8923305
1517 2003.6242 871.3566 0.68356719 -0.079365374 0.20250488 121 0 4621.5446 2.3656185 -0.93486176
1518 2319.4821 870.8997 0.99723045 0.04798925 -0.16375403 121 0 5237.7919 3.5586947 -1.3782268
1519 1258.3944 871.60836 0.54779932 -0.019353591 0.12389897 121 0 5156.917 5.2655975 -1.8036191
1520 1614.3428 873.63472 0.38706231 -0.069193857 0.38172023 121 0 4297.4495 1.487474 -0.43112346
1521 1181.8876 874.86675 0.59413239 -0.94513138 -0.12397612 121 0 4641.0932 2.5074999 -0.99810231
1522 674.69847 876.68551 0.57313273 -0.13925586 0.24289149 121 0 4631.2784 2.4927748 -0.9917076
1523 1687.36 876.13355 0.8283237 -0.058389783 0.023575641 121 0 10918.381 24.960982 -3.4931542
1524 1757.3541 877.31195 0.85935556 0.21689597 0.018734509 121 0 5933.6457 6.3298356 -2.0034811
1525 1951.0588 878.36945 0.69771407 -0.65891377 -0.46175519 121 0 4396.797 1.2595011 -0.25049637
1526 2378.1259 877.86867 0.53605016 0.4125798 0.27327098 121 0 4643.5669 2.6474209 -1.0570575
1527 2337.2614 878.93708 0.71397902 -0.074713571 -0.029890892 121 0 5453.1593 5.4543233 -1.8418522
1528 722.72982 879.48996 0.51953259 -0.10968716 0.39483569 121 0 7312.2858 14.452111 -2.8998282
1529 1761.0574 879.49097 0.5440006 0.42021339 -0.65744364 121 0 4584.8017 2.1949788 -0.85357583
1530 1707.6434 880.81887 0.63096933 -0.05392924 0.13123178 121 0 4502.2244 1.9077819 -0.70132182
1531 2026.1351 880.58601 0.80326082 0.059072479 0.10233914 121 0 4506.6711 1.6407091 -0.53757895
1532 2090.6945 881.50904 0.69730925 -0.16587392 -0.2121954 121 0 4434.7987 1.4261006 -0.38537542
1533 2126.9345 880.73623 0.85530203 0.0026131824 -0.029572823 121 0 5765.0779 6.0892742 -1.9614138
1534 817.68455 882.11514 0.42269334 0.2327949 0.33733185 121 0 4544.8107 2.5196343 -1.0033438
1535 1026.9976 881.86738 0.56145002 -0.21072955 0.12044898 121 0 6656.5829 11.989563 -2.6970084
1536 1224.4212 881.67042 0.68401408 -0.34682714 0.046330925 121 0 4946.5611 3.6178757 -1.3961341
1537 1188.9924 883.10231 0.60404456 -0.14328791 0.10541178 121 0 8741.084 21.284452 -3.3201562
1538 1471.9899 883.76282 0.87106678 -0.20836322 0.044787829 121 0 5249.1712 4.0112776 -1.5082068
1540 1088.3101 885.41136 0.55488411 -0.080020418 0.14387563 121 0 6223.3994 10.190352 -2.520473
1541 1287.3628 884.4502 0.79921631 -0.085840627 0.16929704 121 0 5337.4678 4.5750304 -1.650985
1542 732.52331 885.99561 0.68480697 -0.97153979 0.042223858 121 0 4872.61 2.9692107 -1.1816025
1543 1002.6632 886.55488 0.52348436 -0.094527892 0.1741732 121 0 6789.4078 13.069377 -2.7906372
1544 703.14766 888.54652 0.45743755 -0.047920123 0.22839308 121 0 5977.8915 9.4838232 -2.4424586
1545 1375.1704 887.4369 0.72500288 -0.50298255 0.055193191 121 0 4507.0949 1.7486553 -0.60676051
1546 1766.9544 888.82101 0.9348021 -0.50663824 -0.062303423 121 0 4420.6577 1.1080673 -0.11141537
1547 820.10318 889.52973 0.31903967 0.31227294 0.41335124 121 0 4420.2102 2.0889597 -0.79982513
1548 346.76172 891.06848 0.49660038 -0.092102401 0.3018714 121 0 8292.0542 17.686567 -3.1191089
1549 1696.0031 890.98646 0.60138382 -0.2930987 -0.26198788 121 0 4623.6708 2.2591871 -0.88488052
1550 741.23388 892.04528 0.42442805 -0.17437469 0.19698161 121 0 6756.7189 14.31216 -2.889263
1551 1020.2915 891.23656 0.38005663 0.17332591 0.18723615 121 0 4458.6136 2.3227769 -0.91501876
1552 1734.1303 892.03262 0.87345845 -0.082125477 0.023275179 121 0 10435.531 22.41307 -3.3762534
1553 323.12232 894.79144 0.58339055 0.34086035 0.51776871 121 0 4337.5279 1.1795966 -0.17933379
1554 491.15304 893.14339 0.29722295 -0.11297554 0.41459035 121 0 4312.4066 1.4734929 -0.42087012
1555 808.32675 893.06387 0.51208796 -0.011889009 0.27166392 121 0 5068.8985 4.6852112 -1.6768229
1556 1237.2934 893.25123 0.64745067 0.24192942 -0.34614684 121 0 6969.2682 11.081013 -2.6114486
1557 1469.3931 893.22984 0.74621459 -0.21077624 -0.14989161 121 0 4541.954 1.8750603 -0.68253808
1558 1683.7578 893.99103 0.86473775 -0.07884522 0.024035332 121 0 18293.947 50.278496 -4.2534557
1559 260.38697 895.04522 0.96100607 -0.15807393 0.28575871 121 0 4541.9074 1.2804579 -0.26841325
1560 616.43061 893.95666 0.67742755 -0.3182545 0.49166932 121 0 4340.849 1.0852592 -0.088833686
1561 2010.2007 895.58419 0.71718759 -0.20888933 -0.28905109 121 0 4516.9159 1.7625573 -0.61535813
1562 684.85887 899.31451 0.50523626 -0.40280367 0.25063646 121 0 5043.9544 4.3990273 -1.6083916
1563 1139.0007 899.61777 0.65438124 -0.061715781 0.14464834 121 0 4519.4311 1.8520711 -0.66914416
1564 1165.4599 899.53134 0.43438541 0.15527926 0.11569644 121 0 4268.6298 1.0449333 -0.047721408
1566 381.70003 900.23856 0.48040944 -0.088454279 0.27977646 121 0 6944.2077 12.064802 -2.7038005
1567 1186.3646 899.93428 0.65964308 0.012130441 0.078372127 121 0 4445.7936 1.5864423 -0.5010607
1568 1332.7218 899.40725 0.4736847 0.6334875 -0.53127995 121 0 4790.8004 2.3720726 -0.93781995
1569 1089.5046 900.2148 0.51939349 -0.20539498 0.14158607 121 0 4610.1953 2.6271108 -1.048696
1570 1280.1951 901.22286 0.95356001 -0.39011945 0.13578334 121 0 4420.0345 1.1665897 -0.16729539
1571 1423.2902 901.45849 0.73463664 0.19070232 0.23762204 121 0 4595.5906 2.0821144 -0.79626147
1572 2171.3399 901.15024 0.94006141 0.017192802 0.01871308 121 0 4841.7446 2.4731282 -0.98311659
1573 137.69047 903.82845 0.65555212 -0.1247237 0.49629621 121 0 4409.1424 1.1744859 -0.17461955
1574 348.44325 902.74341 0.48482222 -0.22198972 0.37393469 121 0 4598.0164 2.1368433 -0.82443169
1576 1966.2171 902.76129 0.38673681 -0.49149593 -0.12925998 121 0 4242.1466 1.0491519 -0.052095909
1577 1953.3388 903.69904 0.77959644 -0.1035741 -0.00099769455 121 0 6753.8637 10.102009 -2.5110194
1578 2235.5821 905.08889 0.54376254 -0.89854529 0.19487398 121 0 4340.4912 1.21489 -0.21134239
1579 1178.7632 905.57435 0.40615867 -0.20387394 0.16089032 121 0 4510.1756 2.5740728 -1.026552
1580 2112.406 907.44801 0.77645954 0.10448874 -0.040981513 121 0 9668.9068 21.081052 -3.3097307
1581 1149.5842 907.80887 0.55886108 -0.0059531763 0.039978172 121 0 5225.3152 5.4432813 -1.839652
1582 560.03963 909.07795 0.6680548 -0.10856688 0.30173428 121 0 4590.7041 1.8410685 -0.66267486
1583 1552.0758 908.6206 0.76836646 -0.11177102 0.058134827 121 0 28611.574 94.844806 -4.9425339
1584 1509.2389 911.69657 0.56411515 0.024257613 -0.016418672 121 0 4489.0116 2.04852 -0.77860054
1585 1972.9288 912.23145 0.72078653 -0.0083677745 -0.069283035 121 0 4342.3466 1.0443341 -0.047098642
1586 185.34484 913.91066 0.5789669 0.18588706 0.59029487 121 0 4373.2744 1.1909666 -0.18974899
1587 1519.0377 913.45899 0.64244926 -0.24934226 0.15494448 121 0 4377.0201 1.3482917 -0.32445966
1588 1622.3793 912.91766 0.81796723 -0.15101204 0.0047222832 121 0 11432.885 27.091009 -3.582063
1589 2242.3345 912.89534 0.71279577 0.013014279 -0.11264765 121 0 6645.6829 10.231136 -2.5248096
1590 1412.3827 914.05537 0.49364516 -0.13994675 -0.26736002 121 0 4288.483 1.0644492 -0.067812385
1591 675.6308 917.00342 0.59290907 -0.06013523 0.23633245 121 0 6529.7713 10.275429 -2.5294999
1592 1672.6931 917.23119 0.78118049 0.09519293 0.091224202 121 0 4431.8734 1.3315081 -0.31085949
1593 859.60375 918.09701 0.55821518 -0.16824578 0.13633638 121 0 6220.1004 9.8349764 -2.4819333
1594 1377.3757 918.27449 0.69082858 -0.092652451 0.060237408 121 0 17116.719 54.405795 -4.3391129
1595 1450.8787 917.32985 0.88570189 0.23179297 0.20800311 121 0 4845.4933 2.6572419 -1.0610777
1596 2309.0194 917.73943 0.62579801 0.23516112 0.17838893 121 0 4473.0633 1.7396569 -0.601159
1598 890.06965 918.97021 0.46347936 -0.10826913 0.11866707 121 0 5000.309 5.0595731 -1.7602847
1599 2179.654 919.64202 0.74619712 0.16351105 -0.032730229 121 0 5821.5443 6.7753074 -2.0773225
1600 1242.7199 921.05957 0.79240552 -0.063015347 0.18239383 121 0 4620.4403 1.9497127 -0.72492658
1601 1296.688 920.95257 0.67577614 -0.16648169 0.09343272 121 0 6275.2437 9.3711753 -2.4294852
1602 1816.0155 920.62179 0.86263898 0.032915876 -0.076907187 121 0 5257.4101 4.1432887 -1.543363
1603 1952.6597 921.12659 0.89990697 -0.13823797 -0.054153026 121 0 5486.7477 4.7461836 -1.6908613
1604 399.69253 922.80646 0.68770827 0.044822112 0.39118296 121 0 4635.9948 2.0189367 -0.76280674
1605 2052.4846 922.08541 0.48103305 -0.14271075 -0.020214167 121 0 4336.8436 1.4232894 -0.38323301
1606 872.41284 922.69282 0.27702397 0.19567651 0.036902305 121 0 4227.03 1.0770639 -0.080603667
1607 1153.0786 923.0569 0.52564011 -0.08809443 0.062320448 121 0 5006.2326 4.7064488 -1.6817333
1608 1280.2918 923.17925 0.50531296 0.28410322 0.30833024 121 0 10578.117 31.492141 -3.7455055
1609 1717.9709 922.96038 0.98470681 -0.02290064 0.057611147 121 0 5106.4114 3.2995196 -1.2961268
1610 960.70042 924.29266 0.55090029 -0.2428896 0.15027384 121 0 4577.0239 2.3163304 -0.91200127
1611 1390.7071 923.49904 0.74078502 -0.081696117 0.11920947 121 0 8078.1582 15.712868 -2.9906387
1612 1562.7521 923.82296 0.96359953 -0.15416221 0.13521282 121 0 4650.043 1.876626 -0.68344431
1613 551.61045 925.28212 0.46933264 -0.12335414 -0.044682514 121 0 4419.3572 1.7597471 -0.61362567
1614 1041.9339 925.30476 0.53055312 -0.1510483 0.17861535 121 0 6892.6041 13.741885 -2.8451158
1615 1972.9702 924.68208 0.77890164 0.13221143 -0.076733092 121 0 5666.5777 6.0012235 -1.9455995
1616 2014.3969 924.43308 0.50656127 -0.23304586 -0.14282694 121 0 4332.4653 1.27876 -0.26697259
1617 755.39273 928.36956 0.56439263 -0.012486346 0.082451662 121 0 4789.7707 3.1704852 -1.2528143
1618 1079.8498 928.97873 0.42260915 -0.2099793 -0.0026578066 121 0 4489.7908 2.4935784 -0.99205755
1619 2308.7357 928.71209 0.91181896 0.020826323 -0.083266608 121 0 6042.384 6.4732727 -2.0278098
1620 805.70908 931.91554 0.43074373 -0.12427214 0.16882185 121 0 4380.0309 1.5279166 -0.46024909
1621 1827.6619 931.62129 0.86345698 -0.53317771 -0.21917388 121 0 4551.4595 1.5929358 -0.5054957
1622 1899.5826 931.49885 0.55094236 -0.10760166 0.16102139 121 0 4500.6703 2.0080779 -0.75695137
1623 2355.934 931.46959 0.7428522 -0.064636769 -0.050601174 121 0 5008.6356 3.5574062 -1.3778336
1624 1207.6661 932.08193 0.54473473 0.22690259 0.64629795 121 0 4483.4469 1.6931542 -0.57174127
1625 2206.8957 932.24899 0.84189765 0.035498044 -0.043444871 121 0 16958.203 45.713318 -4.1501069
1626 1566.547 933.35269 0.55717658 -0.4776781 0.033697594 121 0 4480.887 1.9172306 -0.70668588
1627 1797.5646 934.5075 0.43934768 -0.15989491 -0.077037901 121 0 4358.6352 1.452776 -0.40549667
1628 1532.8096 935.69787 0.80821359 -0.023871668 0.088581749 121 0 6367.5387 8.5052208 -2.324214
1629 691.86292 938.47694 0.37116346 -0.29016133 0.21614187 121 0 4326.2555 1.3789833 -0.3488975
1630 1199.5633 938.29142 0.55395737 -0.30142908 0.0048933224 121 0 5830.345 8.2906978 -2.2964777
1631 484.7556 940.47797 0.8681543 0.030102589 0.45601462 121 0 4460.6398 1.2467645 -0.23946111
1632 1664.2854 939.96128 0.97466365 -0.24844142 0.17683304 121 0 4586.4328 1.6854966 -0.56681973
1633 1776.8318 940.317 0.9114414 -0.019987444 0.027437019 121 0 5109.889 3.5063074 -1.362125
1634 1811.8748 939.52274 0.79419277 -0.005715561 0.038891645 121 0 12533.592 31.890004 -3.7591364
1635 1712.7654 940.36245 0.69588869 -0.16899411 0.11771283 121 0 4422.799 1.3902721 -0.35774953
1636 790.18543 941.90146 0.45231503 -0.12977123 0.32837357 121 0 4399.7513 1.5244278 -0.45776713
1637 957.925 943.23244 0.25371154 0.36380612 0.4981453 121 0 4233.0861 1.2158836 -0.21222997
1638 850.64844 942.86275 0.61200077 0.24016536 0.16472412 121 0 4760.3001 2.9326057 -1.1681342
1639 1350.2708 942.68546 0.4042237 -0.024828399 0.10365272 121 0 4385.5152 1.9790516 -0.74114281
1640 2185.3876 943.31755 0.75659685 0.1459327 -0.027900208 121 0 5721.9784 6.3558376 -2.007932
1641 1209.7804 944.42521 0.67006748 -0.19034676 0.13825829 121 0 10573.686 27.424154 -3.5953331
1642 557.68816 945.31167 0.63962577 -0.32773424 0.1511287 121 0 4658.5752 2.2586644 -0.88462929
1643 880.12254 945.08747 0.39503054 0.0073310453 0.21155549 121 0 4785.538 4.1452966 -1.543889
1644 1533.3929 944.82157 0.81569113 -0.37557569 0.13321282 121 0 4646.6385 1.9846672 -0.74421923
1645 1974.078 947.05049 0.85552408 0.014970363 0.016350897 121 0 6435.7578 8.2232841 -2.2876132
1646 1511.4554 948.87341 0.72813297 -0.12939896 0.015763036 121 0 10709.991 26.390802 -3.5536315
1647 1876.7302 949.20576 0.68675349 -0.20234649 -0.34442155 121 0 4313.6292 1.0292125 -0.031262638
1648 609.16526 950.53551 0.47524245 0.15883684 -0.081903473 121 0 7704.4096 14.690832 -2.917616
1649 1593.1105 949.90339 0.78849906 -0.27781559 0.025174801 121 0 4572.5421 1.8629746 -0.67551731
1650 2169.6997 950.42279 0.79363988 0.02754813 -0.040345553 121 0 5250.7604 4.3406133 -1.5938777
1651 85.749145 952.80994 0.52773679 -0.0024015321 0.35893391 121 0 6841.7145 9.9103399 -2.4902214
1652 731.74442 951.74313 0.44549699 -0.16254777 0.24727894 121 0 4739.3452 3.4570476 -1.3467634
1653 1380.0865 952.90886 0.71387315 -0.18858019 0.071638041 121 0 9681.0686 22.720085 -3.3910249
1654 845.25091 953.91567 0.49648881 -0.049682891 0.23352699 121 0 5286.0132 5.9145515 -1.9298045
1655 1007.6287 953.77789 0.61247272 -0.1070566 0.12691109 121 0 5249.161 5.1566827 -1.780926
1656 1743.5414 954.32428 0.85910351 -0.12375546 0.013656092 121 0 11114.448 24.870707 -3.4892203
1657 200.46859 957.47132 0.44816181 -0.075698769 0.3828639 121 0 4707.3319 2.5934615 -1.0346995
1658 2104.2177 957.46761 0.88147348 0.104146 -0.00019267484 121 0 6401.8556 7.9373107 -2.2491834
1659 1149.5617 957.57251 0.53217918 0.042595529 0.18964599 121 0 6365.6397 10.957323 -2.5992612
1660 1435.3258 957.14236 0.93125588 0.072104097 0.39931028 121 0 4601.072 1.7197553 -0.58866666
1661 1968.4584 958.50328 0.80090983 0.077529164 -0.015101386 121 0 10413.868 23.348772 -3.4206601
1662 711.08588 959.87905 0.40182196 -0.23238152 0.1226473 121 0 4502.5104 2.4183132 -0.95878139
1663 799.42533 961.1395 0.6364901 -0.1531389 0.070408069 121 0 5152.5315 4.3550873 -1.5974922
1664 1739.2541 960.3728 0.60552047 -0.032603276 0.64987806 121 0 4734.0458 2.3386416 -0.92240919
1668 516.24683 964.39276 0.86022165 -0.58587669 0.46280013 121 0 4552.3359 1.4443088 -0.39915017
1669 1255.5049 964.69088 0.56225433 0.052503164 0.22724637 121 0 4442.6186 1.7365026 -0.59918862
1670 1486.9966 965.5029 0.78546451 -0.10037695 0.09608822 121 0 16203.511 45.867312 -4.1537582
1671 1825.3536 964.98181 0.85816936 -0.045673691 0.12646598 121 0 16373.372 42.380992 -4.0679278
1672 599.97499 965.96431 0.44845436 -0.14103339 0.22426671 121 0 4693.5948 3.0552543 -1.2126184
1673 1514.6792 966.52248 0.91334714 0.19804805 -0.085117245 121 0 5907.494 5.7965971 -1.9079328
1674 1570.1622 967.35365 0.80729339 -0.04587663 0.11400115 121 0 5786.1995 6.2554481 -1.9906461
1676 556.76241 968.657 0.52600241 0.0374121 0.44311667 121 0 4328.4409 1.1791578 -0.17892984
1677 1320.2049 968.51087 0.73145396 -0.17136959 0.082226681 121 0 5148.2856 4.2175296 -1.5626453
1678 1620.2905 968.06575 0.75459414 -0.13977706 0.025400883 121 0 5299.6056 4.8232031 -1.7083389
1679 1600.6789 970.22275 0.48951705 0.00026084721 -0.0073021716 121 0 4304.2218 1.1815821 -0.18115978
1680 2170.8746 970.40235 0.87497823 -0.0051798021 -0.026353145 121 0 6958.1802 9.8895888 -2.4879456
1681 2287.5083 971.36262 0.75887287 0.18804245 -0.067938475 121 0 4728.0753 2.538934 -1.0116285
1682 321.61789 971.87164 0.54864268 -0.03576932 0.27506828 121 0 7874.739 14.516491 -2.9046541
1683 1008.7675 971.90439 0.69773088 0.035349918 0.11552416 121 0 4483.3645 1.7083716 -0.58145583
1684 1809.0256 973.74181 0.80398595 -0.21514341 0.070097141 121 0 4626.4637 1.8949874 -0.69401582
1685 2241.3805 972.94223 0.51935755 -0.15933355 -0.069519825 121 0 4299.6704 1.2115191 -0.20832564
1687 530.96445 973.72353 0.64436502 0.041315915 0.21336301 121 0 4600.9538 2.0361865 -0.77204387
1688 1463.629 973.7732 0.78544564 -0.042672148 -0.02553491 121 0 5559.7518 5.512128 -1.8532982
1689 1849.4124 972.97809 0.52192071 0.51929603 -0.18232362 121 0 4806.4191 4.2409194 -1.56865
1690 2006.284 973.98863 0.73592725 0.20188954 0.022858078 121 0 4609.108 2.0951788 -0.80305272
1691 1636.8681 974.61767 0.93773414 -0.13933887 0.21493808 121 0 4837.4958 2.4693574 -0.98145989
1693 1224.2484 976.60711 0.59517938 -0.17191123 0.10286271 121 0 10704.348 30.416196 -3.7077623
1694 1491.5725 976.98393 0.74630135 -0.22996992 0.065140471 121 0 7876.4689 14.748799 -2.9218916
1695 1166.596 978.14653 0.43380701 -0.15677273 0.019690762 121 0 4412.973 1.987364 -0.74569357
1696 1363.1436 978.02896 0.28115495 -0.021830962 -0.14557454 121 0 4242.2285 1.4784942 -0.42454909
1697 326.15496 978.92874 0.26642133 -0.40336331 0.67741825 121 0 4474.076 1.6334804 -0.53278479
1698 223.84007 979.02303 0.43124464 -0.076669161 0.43253809 121 0 4202.2118 1.081571 -0.085137544
1699 1748.3864 980.09031 0.71743806 -0.30146084 -0.11821693 121 0 4644.5991 2.2473746 -0.87918865
1700 1841.5015 979.88882 0.45110594 0.61695067 0.10480833 121 0 5155.3182 6.887215 -2.0951091
1701 273.67864 980.68786 0.45989328 -0.07709395 0.32502586 121 0 7869.9365 15.648608 -2.9861892
1702 569.01272 981.0536 0.4943879 -0.13198328 0.22462934 121 0 12271.34 38.086155 -3.9519178
1703 1200.8407 981.76701 0.3492217 -0.046377008 0.046886022 121 0 4460.9068 2.5805482 -1.0292799
1704 1485.115 980.16904 0.66186929 -0.16216828 -0.20349805 121 0 4810.1048 2.6979175 -1.0775717
1705 1576.7337 980.8379 0.79068548 -0.059983378 0.080596066 121 0 10759.204 25.169477 -3.5021855
1706 2200.1318 981.46205 0.89027704 0.23688758 0.11425158 121 0 5231.6098 3.8118191 -1.4528307
1707 881.66967 981.35671 0.80398034 0.1408973 0.3149498 121 0 4366.6207 1.0082624 -0.0089339143
1708 1555.9071 983.32703 0.61845006 0.37138739 0.18963619 121 0 4901.4526 3.565114 -1.3801835
1710 120.18655 981.93645 0.46649568 -0.35979455 -0.10286485 121 0 4361.4247 1.2684998 -0.25822602
1711 674.97926 982.78694 0.31782822 -0.49673476 0.096214789 121 0 4284.7854 1.3794755 -0.34928497
1712 1665.6997 982.93661 0.43816158 -0.43500822 -0.19132968 121 0 4392.1062 1.7936123 -0.63432142
1713 2137.9823 983.16002 0.96753575 -0.010868353 -0.049152612 121 0 6368.2647 7.2459256 -2.1502347
1714 1814.41 984.29063 0.84581864 -0.057022858 -0.0027289822 121 0 8822.048 16.955732 -3.0732914
1715 519.21527 984.55398 0.28500561 -0.32434223 0.25643804 121 0 8473.2769 22.895136 -3.399358
1716 814.55052 984.85688 0.64638282 -0.45212284 -0.032966017 121 0 4512.9926 1.7891608 -0.63162344
1717 1452.7536 984.98534 0.79244675 -0.043069379 0.11481887 121 0 4841.0761 2.8323592 -1.1303708
1718 1042.2291 985.881 0.71602785 -0.051921292 0.42524728 121 0 4329.7643 1.0226394 -0.024306275
1719 1335.1393 985.71207 0.63905467 -0.081367971 0.10336716 121 0 4698.3707 2.6509052 -1.0584855
1720 2088.1245 985.70452 0.97674974 -0.04456101 -0.11682538 121 0 5067.1114 3.0713311 -1.2183166
1721 2117.6918 986.21339 0.70358548 -0.03554253 -0.16335221 121 0 4402.186 1.2958165 -0.28135877
1722 1969.9618 987.61383 0.88953822 -0.33150054 -0.066628386 121 0 4945.9607 2.9459674 -1.1730698
1723 1186.9044 988.54592 0.71034874 -0.11038912 0.11172577 121 0 7078.3075 12.211135 -2.7168901
1724 1550.0415 989.61736 0.79306355 -0.11389302 0.035708103 121 0 9077.2016 18.686051 -3.1787938
1726 957.4467 991.69883 0.47311455 -0.1955529 0.15775282 121 0 8972.3214 25.166056 -3.5020379
1727 2307.0619 992.76917 0.60495795 0.01377804 -0.099260062 121 0 4556.7549 2.2777859 -0.89378225
1728 1757.0917 994.17094 0.82788236 -0.21891522 0.017947679 121 0 5768.4891 6.1911991 -1.9794369
1730 991.1016 995.79557 0.60201384 -0.12401135 0.18465704 121 0 5550.9592 6.4027687 -2.0159195
1731 1096.2979 995.5663 0.5153495 -0.45871585 0.454268 121 0 4366.1828 1.4362878 -0.39310371
1732 1611.8197 995.74947 0.81505832 -0.064289286 0.044702688 121 0 13363.214 34.28679 -3.8378171
1733 1744.2828 996.50021 0.7795051 0.058450861 0.10810649 121 0 5131.0814 4.0132579 -1.5087427
1734 844.64245 997.43664 0.36876299 -0.60363239 0.21860584 121 0 4351.0588 1.6768231 -0.56121809
1735 978.32239 996.74717 0.45028017 -0.21398833 0.086403207 121 0 4776.8179 3.7149134 -1.4248717
1736 1534.3214 996.91451 0.77522727 -0.25979317 0.04349336 121 0 5213.1293 4.2836728 -1.5795407
1737 1887.4537 996.73409 0.74961968 -0.083806288 -0.017695747 121 0 7810.9449 14.582973 -2.9096152
1738 2256.9212 996.59816 0.71844688 0.076782094 -0.038004338 121 0 11524.925 29.428514 -3.6719208
